captcha_id,label,path,digit_sources,augment_params,quality_status
captcha_001740,6619,data/captcha_images/captcha_001740_6619.png,sklearn_00451|sklearn_00262|sklearn_01471|sklearn_01249,"{""blur_radius"": 0.6480784658930243, ""rotation"": -2.3293451434099453, ""brightness"": 1.0601764774906293, ""contrast"": 1.199036172225302, ""noise_sigma"": 8.553996189681014, ""line_count"": 2, ""perspective_strength"": 0.01934890379761005}",unreviewed
captcha_001453,3696,data/captcha_images/captcha_001453_3696.png,sklearn_00469|sklearn_00622|sklearn_00785|sklearn_01441,"{""blur_radius"": 0.5747936100184527, ""rotation"": -0.7925987256008646, ""brightness"": 1.0932474161903125, ""contrast"": 0.8807922213088172, ""noise_sigma"": 3.4124068946241466, ""line_count"": 2, ""perspective_strength"": 0.028739840892062645}",unreviewed
captcha_004241,3431,data/captcha_images/captcha_004241_3431.png,sklearn_00213|sklearn_01735|sklearn_01390|sklearn_00856,"{""blur_radius"": 0.8669022720816068, ""rotation"": 2.1041589374038026, ""brightness"": 1.0946671369513685, ""contrast"": 1.1592016565709684, ""noise_sigma"": 2.6649551851857405, ""line_count"": 3, ""perspective_strength"": 0.03189786429634962}",unreviewed
captcha_004446,7041,data/captcha_images/captcha_004446_7041.png,sklearn_00240|sklearn_00130|sklearn_01791|sklearn_00609,"{""blur_radius"": 0.8814345550915321, ""rotation"": 0.5667046764028214, ""brightness"": 1.0526996868743406, ""contrast"": 0.8545575922947697, ""noise_sigma"": 8.768397156647229, ""line_count"": 3, ""perspective_strength"": 0.033495118574687226}",unreviewed
captcha_004765,8743,data/captcha_images/captcha_004765_8743.png,sklearn_01529|sklearn_00364|sklearn_00966|sklearn_00561,"{""blur_radius"": 0.14232753804132098, ""rotation"": 2.9379580122075684, ""brightness"": 1.0578722258931617, ""contrast"": 0.8686018020629562, ""noise_sigma"": 2.5860392630872813, ""line_count"": 1, ""perspective_strength"": 0.02813220232642806}",unreviewed
captcha_003768,9245,data/captcha_images/captcha_003768_9245.png,sklearn_00459|sklearn_01531|sklearn_01198|sklearn_00755,"{""blur_radius"": 0.8359350287217516, ""rotation"": 0.8521948288433423, ""brightness"": 0.8968116188423835, ""contrast"": 0.9067357647818198, ""noise_sigma"": 6.781695919241469, ""line_count"": 2, ""perspective_strength"": 0.020663623718869886}",unreviewed
captcha_001199,3759,data/captcha_images/captcha_001199_3759.png,sklearn_00962|sklearn_01635|sklearn_01589|sklearn_00254,"{""blur_radius"": 0.1419443979826044, ""rotation"": 0.7279437715512032, ""brightness"": 0.8607731547820986, ""contrast"": 1.1449166165682492, ""noise_sigma"": 2.6449676263195245, ""line_count"": 3, ""perspective_strength"": 0.01043460057499669}",unreviewed
captcha_001617,2832,data/captcha_images/captcha_001617_2832.png,sklearn_01143|sklearn_01423|sklearn_00908|sklearn_01783,"{""blur_radius"": 0.8620179972265166, ""rotation"": -3.92501754263718, ""brightness"": 0.8507177766239762, ""contrast"": 1.2120176807560985, ""noise_sigma"": 4.201399966765944, ""line_count"": 3, ""perspective_strength"": 0.003878113326310985}",unreviewed
captcha_000238,3602,data/captcha_images/captcha_000238_3602.png,sklearn_00607|sklearn_00034|sklearn_01415|sklearn_00443,"{""blur_radius"": 0.2981622065844639, ""rotation"": -3.7409910803085804, ""brightness"": 1.0498298325489532, ""contrast"": 0.9634177160772277, ""noise_sigma"": 6.727710866486622, ""line_count"": 2, ""perspective_strength"": 0.031425646127377284}",unreviewed
captcha_002436,0808,data/captcha_images/captcha_002436_0808.png,sklearn_00786|sklearn_00274|sklearn_01715|sklearn_01553,"{""blur_radius"": 0.394728828303501, ""rotation"": -0.744665415057292, ""brightness"": 1.1488521368391944, ""contrast"": 0.90485616432015, ""noise_sigma"": 2.809948490068167, ""line_count"": 0, ""perspective_strength"": 0.00589621019326898}",unreviewed
captcha_004846,7341,data/captcha_images/captcha_004846_7341.png,sklearn_01036|sklearn_01477|sklearn_01124|sklearn_01508,"{""blur_radius"": 0.42335831068353336, ""rotation"": -1.330893372937422, ""brightness"": 1.1489130199510398, ""contrast"": 1.0303902006706842, ""noise_sigma"": 4.879249534290728, ""line_count"": 2, ""perspective_strength"": 0.008633127596726601}",unreviewed
captcha_003121,8842,data/captcha_images/captcha_003121_8842.png,sklearn_00630|sklearn_00899|sklearn_00909|sklearn_00668,"{""blur_radius"": 0.6500320972569386, ""rotation"": 0.10984360534721826, ""brightness"": 0.8626800643514428, ""contrast"": 1.2113763312600525, ""noise_sigma"": 7.505896201626097, ""line_count"": 0, ""perspective_strength"": 0.011949124454679117}",unreviewed
captcha_001603,9245,data/captcha_images/captcha_001603_9245.png,sklearn_00233|sklearn_01337|sklearn_01777|sklearn_01361,"{""blur_radius"": 0.3926541299094033, ""rotation"": 2.517541732486679, ""brightness"": 1.0326141304942833, ""contrast"": 1.2384154838438624, ""noise_sigma"": 2.152896620137704, ""line_count"": 0, ""perspective_strength"": 0.008789929662110816}",unreviewed
captcha_002905,9367,data/captcha_images/captcha_002905_9367.png,sklearn_01554|sklearn_00779|sklearn_01352|sklearn_00494,"{""blur_radius"": 0.7066122614147603, ""rotation"": -0.9971423271404172, ""brightness"": 1.008374521970347, ""contrast"": 1.0506773772020093, ""noise_sigma"": 3.5323509393116863, ""line_count"": 3, ""perspective_strength"": 0.032081000522438334}",unreviewed
captcha_002106,5939,data/captcha_images/captcha_002106_5939.png,sklearn_01550|sklearn_00555|sklearn_00098|sklearn_00423,"{""blur_radius"": 0.521827003663057, ""rotation"": -2.3151038346003814, ""brightness"": 0.9148532231897308, ""contrast"": 1.1910210416204428, ""noise_sigma"": 7.026769689841911, ""line_count"": 3, ""perspective_strength"": 0.0290090944854725}",unreviewed
captcha_004770,9375,data/captcha_images/captcha_004770_9375.png,sklearn_00934|sklearn_00489|sklearn_00523|sklearn_00521,"{""blur_radius"": 0.46977774363911384, ""rotation"": 0.1560683286290141, ""brightness"": 1.0762999845234476, ""contrast"": 1.209410735939212, ""noise_sigma"": 4.354262591416601, ""line_count"": 2, ""perspective_strength"": 0.003439815880487546}",unreviewed
captcha_000824,4397,data/captcha_images/captcha_000824_4397.png,sklearn_00228|sklearn_00469|sklearn_00455|sklearn_00698,"{""blur_radius"": 0.2731586149917645, ""rotation"": -2.6764528922126516, ""brightness"": 1.1238460020877497, ""contrast"": 1.1926317733147545, ""noise_sigma"": 8.414240328302181, ""line_count"": 0, ""perspective_strength"": 0.019760179820345468}",unreviewed
captcha_001243,0751,data/captcha_images/captcha_001243_0751.png,sklearn_01365|sklearn_00690|sklearn_00135|sklearn_00716,"{""blur_radius"": 0.7541010916806584, ""rotation"": 1.1026709733545523, ""brightness"": 1.0551637141065426, ""contrast"": 1.0819866122177204, ""noise_sigma"": 2.5472540152357075, ""line_count"": 2, ""perspective_strength"": 0.0048753322159371506}",unreviewed
captcha_000857,9253,data/captcha_images/captcha_000857_9253.png,sklearn_00417|sklearn_00501|sklearn_01659|sklearn_01110,"{""blur_radius"": 0.7163636059282643, ""rotation"": 1.90092108608395, ""brightness"": 1.0197379200364274, ""contrast"": 0.9308635926822304, ""noise_sigma"": 5.93642757360288, ""line_count"": 2, ""perspective_strength"": 0.02708303099931974}",unreviewed
captcha_002829,0419,data/captcha_images/captcha_002829_0419.png,sklearn_00048|sklearn_00650|sklearn_00346|sklearn_01282,"{""blur_radius"": 0.7032290818945502, ""rotation"": 2.3676271638965245, ""brightness"": 1.115186500299956, ""contrast"": 1.037261115238234, ""noise_sigma"": 2.714772476648581, ""line_count"": 1, ""perspective_strength"": 0.000675133611772763}",unreviewed
captcha_000793,9583,data/captcha_images/captcha_000793_9583.png,sklearn_01434|sklearn_00432|sklearn_01284|sklearn_00649,"{""blur_radius"": 0.2659699657757152, ""rotation"": -0.8436788572606106, ""brightness"": 0.9548538929080397, ""contrast"": 1.0318241697380581, ""noise_sigma"": 4.7975439079169195, ""line_count"": 1, ""perspective_strength"": 0.02969327242308192}",unreviewed
captcha_001091,0635,data/captcha_images/captcha_001091_0635.png,sklearn_01463|sklearn_01223|sklearn_00091|sklearn_00506,"{""blur_radius"": 0.29487527517008927, ""rotation"": 1.6547902936719172, ""brightness"": 0.989302822691885, ""contrast"": 0.9756807224748234, ""noise_sigma"": 8.433786145685296, ""line_count"": 1, ""perspective_strength"": 0.0315445698067896}",unreviewed
captcha_002505,1383,data/captcha_images/captcha_002505_1383.png,sklearn_01416|sklearn_00445|sklearn_00038|sklearn_00928,"{""blur_radius"": 0.41110108857367456, ""rotation"": -0.41718264400493155, ""brightness"": 1.10100276803536, ""contrast"": 1.1304062943209847, ""noise_sigma"": 4.9679763600340525, ""line_count"": 0, ""perspective_strength"": 0.021605522427857852}",unreviewed
captcha_002801,9166,data/captcha_images/captcha_002801_9166.png,sklearn_01740|sklearn_00151|sklearn_01005|sklearn_01263,"{""blur_radius"": 0.14999606081736241, ""rotation"": -1.407401906361744, ""brightness"": 0.9371697279871685, ""contrast"": 0.9619459715766945, ""noise_sigma"": 6.361302246396303, ""line_count"": 1, ""perspective_strength"": 0.014365599660916452}",unreviewed
captcha_001122,2117,data/captcha_images/captcha_001122_2117.png,sklearn_00461|sklearn_00702|sklearn_01120|sklearn_01552,"{""blur_radius"": 0.5695045611877937, ""rotation"": -1.5552033604766757, ""brightness"": 1.0246926200740534, ""contrast"": 0.9037033249489972, ""noise_sigma"": 5.2413088746239005, ""line_count"": 1, ""perspective_strength"": 0.0004915630210672701}",unreviewed
captcha_001999,0059,data/captcha_images/captcha_001999_0059.png,sklearn_01493|sklearn_00079|sklearn_01589|sklearn_00608,"{""blur_radius"": 0.658329471947184, ""rotation"": 3.327969450090528, ""brightness"": 0.879826282086826, ""contrast"": 1.0070514989018249, ""noise_sigma"": 4.617597955917756, ""line_count"": 2, ""perspective_strength"": 0.00746583611401462}",unreviewed
captcha_002075,7975,data/captcha_images/captcha_002075_7975.png,sklearn_01405|sklearn_01580|sklearn_01422|sklearn_01656,"{""blur_radius"": 0.8349630242860865, ""rotation"": 0.7521788711055049, ""brightness"": 0.9968152741360862, ""contrast"": 0.9034769003437827, ""noise_sigma"": 8.804795868170004, ""line_count"": 0, ""perspective_strength"": 0.015798610274606665}",unreviewed
captcha_001134,6774,data/captcha_images/captcha_001134_6774.png,sklearn_01163|sklearn_01604|sklearn_01339|sklearn_00171,"{""blur_radius"": 0.8053881046856044, ""rotation"": -0.9507593309732743, ""brightness"": 1.1115939202319567, ""contrast"": 1.2430483211798433, ""noise_sigma"": 5.8956786951435305, ""line_count"": 0, ""perspective_strength"": 0.0005397458246169668}",unreviewed
captcha_004059,8429,data/captcha_images/captcha_004059_8429.png,sklearn_01675|sklearn_00297|sklearn_01338|sklearn_01318,"{""blur_radius"": 0.7585093306865407, ""rotation"": -1.804425545438919, ""brightness"": 0.9640216050044861, ""contrast"": 1.0525273914365645, ""noise_sigma"": 7.58500256667487, ""line_count"": 0, ""perspective_strength"": 0.01640816490012719}",unreviewed
captcha_002974,9611,data/captcha_images/captcha_002974_9611.png,sklearn_01658|sklearn_01215|sklearn_01752|sklearn_00527,"{""blur_radius"": 0.409498233762322, ""rotation"": -0.722530659156253, ""brightness"": 0.9261743154866147, ""contrast"": 1.0610690859104408, ""noise_sigma"": 7.698027840455455, ""line_count"": 2, ""perspective_strength"": 0.03488300066981569}",unreviewed
captcha_003807,0145,data/captcha_images/captcha_003807_0145.png,sklearn_01082|sklearn_01367|sklearn_01641|sklearn_00245,"{""blur_radius"": 0.6364631883236094, ""rotation"": 0.5048431097342583, ""brightness"": 0.8984681955453259, ""contrast"": 1.1335817807399737, ""noise_sigma"": 7.269230750906832, ""line_count"": 2, ""perspective_strength"": 0.018272825243128444}",unreviewed
captcha_000331,9997,data/captcha_images/captcha_000331_9997.png,sklearn_01484|sklearn_00293|sklearn_00641|sklearn_00211,"{""blur_radius"": 0.8554651839604557, ""rotation"": 0.7793970419757974, ""brightness"": 1.1090822172700303, ""contrast"": 1.1102491325019506, ""noise_sigma"": 7.739646422871608, ""line_count"": 2, ""perspective_strength"": 0.01992513778762859}",unreviewed
captcha_002138,6748,data/captcha_images/captcha_002138_6748.png,sklearn_01481|sklearn_01009|sklearn_01225|sklearn_01280,"{""blur_radius"": 0.8858667509712436, ""rotation"": 1.3239601707995057, ""brightness"": 1.12260447822713, ""contrast"": 1.1027007362049892, ""noise_sigma"": 3.2420654613851614, ""line_count"": 2, ""perspective_strength"": 0.034830639200499586}",unreviewed
captcha_000551,7079,data/captcha_images/captcha_000551_7079.png,sklearn_01405|sklearn_00150|sklearn_01527|sklearn_00685,"{""blur_radius"": 0.11385468895780848, ""rotation"": 3.6073474389928544, ""brightness"": 0.8827799699564044, ""contrast"": 1.0108510623609122, ""noise_sigma"": 6.437271873251134, ""line_count"": 1, ""perspective_strength"": 0.033811240146861085}",unreviewed
captcha_004258,8366,data/captcha_images/captcha_004258_8366.png,sklearn_00513|sklearn_00561|sklearn_00412|sklearn_00392,"{""blur_radius"": 0.2711240282188071, ""rotation"": -3.483120663445362, ""brightness"": 1.1224665147819046, ""contrast"": 1.0401363533809218, ""noise_sigma"": 7.787634959831478, ""line_count"": 1, ""perspective_strength"": 0.024161707824188167}",unreviewed
captcha_003585,2878,data/captcha_images/captcha_003585_2878.png,sklearn_01465|sklearn_00482|sklearn_01135|sklearn_00760,"{""blur_radius"": 0.2124929723780495, ""rotation"": 1.6288852102966764, ""brightness"": 0.9394795218486772, ""contrast"": 1.0525216686220293, ""noise_sigma"": 3.248671709233338, ""line_count"": 2, ""perspective_strength"": 0.022164651978938}",unreviewed
captcha_004884,2851,data/captcha_images/captcha_004884_2851.png,sklearn_00648|sklearn_01410|sklearn_01018|sklearn_01308,"{""blur_radius"": 0.8493865908609245, ""rotation"": -0.884449955012875, ""brightness"": 1.0923784547151387, ""contrast"": 0.8633555120033111, ""noise_sigma"": 5.46983051229037, ""line_count"": 0, ""perspective_strength"": 0.026565058669129393}",unreviewed
captcha_004606,2332,data/captcha_images/captcha_004606_2332.png,sklearn_00306|sklearn_00231|sklearn_00836|sklearn_01081,"{""blur_radius"": 0.1949879872780742, ""rotation"": 1.5073301362824427, ""brightness"": 0.865420442490168, ""contrast"": 1.1622424050020426, ""noise_sigma"": 8.784150411597112, ""line_count"": 3, ""perspective_strength"": 0.03301742561854057}",unreviewed
captcha_000294,1560,data/captcha_images/captcha_000294_1560.png,sklearn_01250|sklearn_00033|sklearn_01122|sklearn_01359,"{""blur_radius"": 0.4942419704037353, ""rotation"": -2.5453901921400455, ""brightness"": 0.9718293186590656, ""contrast"": 0.9341651921961602, ""noise_sigma"": 8.111415033068234, ""line_count"": 3, ""perspective_strength"": 0.025796312175398812}",unreviewed
captcha_002233,2738,data/captcha_images/captcha_002233_2738.png,sklearn_01273|sklearn_00430|sklearn_00409|sklearn_00513,"{""blur_radius"": 0.2479318007566713, ""rotation"": 2.276833088591233, ""brightness"": 0.9057590014292116, ""contrast"": 1.175333071674354, ""noise_sigma"": 7.168480307357846, ""line_count"": 0, ""perspective_strength"": 0.025253255887294677}",unreviewed
captcha_002475,3311,data/captcha_images/captcha_002475_3311.png,sklearn_01478|sklearn_00083|sklearn_01040|sklearn_01556,"{""blur_radius"": 0.8255514443804799, ""rotation"": -0.37575956689213275, ""brightness"": 1.0728642770223076, ""contrast"": 1.1839605839091716, ""noise_sigma"": 5.632068864077649, ""line_count"": 0, ""perspective_strength"": 0.028265186804187895}",unreviewed
captcha_002856,2362,data/captcha_images/captcha_002856_2362.png,sklearn_00388|sklearn_01624|sklearn_00412|sklearn_00518,"{""blur_radius"": 0.6498591318904376, ""rotation"": 2.649724187750172, ""brightness"": 1.0720724820724221, ""contrast"": 1.084225139105052, ""noise_sigma"": 8.530850687967519, ""line_count"": 0, ""perspective_strength"": 0.017094222824251205}",unreviewed
captcha_001147,9807,data/captcha_images/captcha_001147_9807.png,sklearn_00073|sklearn_01150|sklearn_00772|sklearn_00393,"{""blur_radius"": 0.3478247734358413, ""rotation"": 2.0179055580531333, ""brightness"": 0.8930882499197632, ""contrast"": 1.1008554581493566, ""noise_sigma"": 3.05026062957862, ""line_count"": 3, ""perspective_strength"": 0.025043521941925384}",unreviewed
captcha_002994,7742,data/captcha_images/captcha_002994_7742.png,sklearn_00211|sklearn_00498|sklearn_01536|sklearn_00573,"{""blur_radius"": 0.5324344461219069, ""rotation"": -1.7463509168229097, ""brightness"": 0.974482659551187, ""contrast"": 0.9105147942373135, ""noise_sigma"": 2.1109626244010533, ""line_count"": 3, ""perspective_strength"": 0.012150463032481068}",unreviewed
captcha_002900,4901,data/captcha_images/captcha_002900_4901.png,sklearn_00111|sklearn_01795|sklearn_01793|sklearn_00428,"{""blur_radius"": 0.5279483413131628, ""rotation"": -0.6131947398744, ""brightness"": 0.9359150738956734, ""contrast"": 1.0455541321569988, ""noise_sigma"": 2.1945953367240145, ""line_count"": 0, ""perspective_strength"": 0.0006711442763242842}",unreviewed
captcha_001452,1827,data/captcha_images/captcha_001452_1827.png,sklearn_01126|sklearn_01295|sklearn_00333|sklearn_00948,"{""blur_radius"": 0.47462851475698153, ""rotation"": 0.6672935380798624, ""brightness"": 1.0928721971200706, ""contrast"": 0.8882251471528998, ""noise_sigma"": 3.6552100252335604, ""line_count"": 0, ""perspective_strength"": 0.03360614568852223}",unreviewed
captcha_004132,2481,data/captcha_images/captcha_004132_2481.png,sklearn_00278|sklearn_00580|sklearn_00643|sklearn_00466,"{""blur_radius"": 0.6015830682183071, ""rotation"": 1.9088748721494113, ""brightness"": 1.0104314687077758, ""contrast"": 1.203334607262664, ""noise_sigma"": 6.840880462078107, ""line_count"": 3, ""perspective_strength"": 0.02428196192111943}",unreviewed
